gene_set,score_label,gene_symbol,in_input,mapped_to_string,string_id,degree,weighted_degree,betweenness,closeness,clustering_coefficient,component_id,component_size,degree_norm,weighted_degree_norm,betweenness_norm,closeness_norm,hub_score,hub_rank,hub_top20
robust_mrna_strict,high_confidence,UGT1A1,True,True,9606.ENSP00000304845,2,1.474,0.0,0.025507548152004164,1.0,3,8,0.125,0.1088706699165374,0.0,0.14411764705882352,0.37798831697536095,92,False
robust_mrna_strict,high_confidence,S100A12,True,True,9606.ENSP00000357726,2,1.994,0.00015802781289506955,0.017699115044247787,0.0,5,3,0.125,0.14727823325208655,0.002500208350695891,0.1,0.3747784416027824,93,False
robust_mrna_strict,high_confidence,WDR49,True,True,9606.ENSP00000311343,2,1.654,0.00015802781289506955,0.017699115044247787,0.0,6,3,0.125,0.12216559568653519,0.002500208350695891,0.1,0.3496658040372311,94,False
robust_mrna_strict,high_confidence,PLA2G4F,True,True,9606.ENSP00000380442,1,0.71,0.0,0.024090462143559487,0.0,3,8,0.0625,0.052441096092769035,0.0,0.1361111111111111,0.2510522072038801,95,False
robust_mrna_strict,high_confidence,PLA2G1B,True,True,9606.ENSP00000312286,1,0.701,0.0,0.024090462143559487,0.0,3,8,0.0625,0.051776349804269144,0.0,0.1361111111111111,0.2503874609153802,96,False
robust_mrna_strict,high_confidence,BPIFA1,True,True,9606.ENSP00000346251,1,0.883,0.0,0.02011263073209976,0.0,4,6,0.0625,0.06521899697171135,0.0,0.11363636363636363,0.241355360608075,97,False
robust_mrna_strict,high_confidence,SCGB3A1,True,True,9606.ENSP00000292641,1,0.727,0.0,0.02011263073209976,0.0,4,6,0.0625,0.053696727971046604,0.0,0.11363636363636363,0.22983309160741022,98,False
robust_mrna_strict,high_confidence,AGER,True,True,9606.ENSP00000364210,1,0.999,0.0,0.011799410029498525,0.0,5,3,0.0625,0.0737868380234877,0.0,0.06666666666666667,0.20295350469015438,99,False
robust_mrna_strict,high_confidence,S100A8,True,True,9606.ENSP00000357721,1,0.995,0.0,0.011799410029498525,0.0,5,3,0.0625,0.07349139522859886,0.0,0.06666666666666667,0.20265806189526553,100,False
robust_mrna_strict,high_confidence,SERPINI2,True,True,9606.ENSP00000481699,1,0.903,0.0,0.011799410029498525,0.0,6,3,0.0625,0.06669621094615555,0.0,0.06666666666666667,0.19586287761282223,101,False
robust_mrna_strict,high_confidence,IL18R1,True,True,9606.ENSP00000387211,1,0.999,0.0,0.008849557522123894,0.0,7,2,0.0625,0.0737868380234877,0.0,0.05,0.18628683802348772,102,False
robust_mrna_strict,high_confidence,IL18RAP,True,True,9606.ENSP00000264260,1,0.999,0.0,0.008849557522123894,0.0,7,2,0.0625,0.0737868380234877,0.0,0.05,0.18628683802348772,103,False
robust_mrna_strict,high_confidence,ACTG2,True,True,9606.ENSP00000386857,1,0.993,0.0,0.008849557522123894,0.0,8,2,0.0625,0.07334367383115445,0.0,0.05,0.18584367383115447,104,False
robust_mrna_strict,high_confidence,MYH11,True,True,9606.ENSP00000379616,1,0.993,0.0,0.008849557522123894,0.0,8,2,0.0625,0.07334367383115445,0.0,0.05,0.18584367383115447,105,False
robust_mrna_strict,high_confidence,PLN,True,True,9606.ENSP00000350132,1,0.986,0.0,0.008849557522123894,0.0,9,2,0.0625,0.07282664894009898,0.0,0.05,0.18532664894009898,106,False
robust_mrna_strict,high_confidence,SLN,True,True,9606.ENSP00000435380,1,0.986,0.0,0.008849557522123894,0.0,9,2,0.0625,0.07282664894009898,0.0,0.05,0.18532664894009898,107,False
robust_mrna_strict,high_confidence,ZBBX,True,True,9606.ENSP00000390232,1,0.751,0.0,0.011799410029498525,0.0,6,3,0.0625,0.05546938474037964,0.0,0.06666666666666667,0.1846360514070463,108,False
robust_mrna_strict,high_confidence,CPA3,True,True,9606.ENSP00000296046,1,0.883,0.0,0.008849557522123894,0.0,10,2,0.0625,0.06521899697171135,0.0,0.05,0.17771899697171134,109,False
