stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore,gene_set,score_label,combined_score
9606.ENSP00000253354,9606.ENSP00000463092,BPIFB1,MSMB,9606,0.529,0.0,0.0,0.0,0.386,0.0,0.0,0.265,robust_mrna_strict,medium_confidence,0.529
9606.ENSP00000295550,9606.ENSP00000378517,COL6A3,SPP1,9606,0.529,0.0,0.0,0.0,0.057,0.0,0.4,0.235,robust_mrna_strict,medium_confidence,0.529
9606.ENSP00000311273,9606.ENSP00000367815,DNAH7,DNAAF1,9606,0.528,0.0,0.0,0.0,0.139,0.093,0.0,0.444,robust_mrna_strict,medium_confidence,0.528
9606.ENSP00000225964,9606.ENSP00000364711,COL1A1,OGN,9606,0.528,0.0,0.0,0.0,0.156,0.091,0.0,0.434,robust_mrna_strict,medium_confidence,0.528
9606.ENSP00000297268,9606.ENSP00000376637,COL1A2,IGF1,9606,0.527,0.0,0.0,0.0,0.085,0.0,0.0,0.505,robust_mrna_strict,medium_confidence,0.527
9606.ENSP00000349568,9606.ENSP00000480538,CFAP43,DNAI1,9606,0.527,0.0,0.0,0.0,0.335,0.0,0.0,0.318,robust_mrna_strict,medium_confidence,0.527
9606.ENSP00000264731,9606.ENSP00000497653,TP63,COL17A1,9606,0.527,0.0,0.0,0.0,0.301,0.0,0.0,0.35,robust_mrna_strict,medium_confidence,0.527
9606.ENSP00000260227,9606.ENSP00000479955,MMP7,CCL18,9606,0.527,0.0,0.0,0.0,0.139,0.0,0.0,0.473,robust_mrna_strict,medium_confidence,0.527
9606.ENSP00000264012,9606.ENSP00000372221,CDH3,SERPINB5,9606,0.527,0.0,0.0,0.0,0.393,0.0,0.0,0.253,robust_mrna_strict,medium_confidence,0.527
9606.ENSP00000377197,9606.ENSP00000478589,HYDIN,TTC25,9606,0.526,0.0,0.0,0.0,0.062,0.099,0.0,0.484,robust_mrna_strict,medium_confidence,0.526
9606.ENSP00000222271,9606.ENSP00000304408,COMP,COL3A1,9606,0.526,0.0,0.0,0.0,0.218,0.099,0.0,0.38,robust_mrna_strict,medium_confidence,0.526
9606.ENSP00000261383,9606.ENSP00000374045,DNAH3,DNAH6,9606,0.525,0.0,0.0,0.0,0.138,0.0,0.36,0.208,robust_mrna_strict,medium_confidence,0.525
9606.ENSP00000262442,9606.ENSP00000311273,DNAH9,DNAH7,9606,0.525,0.0,0.0,0.075,0.162,0.0,0.36,0.154,robust_mrna_strict,medium_confidence,0.525
9606.ENSP00000288710,9606.ENSP00000294664,DRC1,WDR63,9606,0.525,0.0,0.0,0.0,0.103,0.0,0.36,0.24,robust_mrna_strict,medium_confidence,0.525
9606.ENSP00000337804,9606.ENSP00000376910,SPAG17,LRRIQ1,9606,0.525,0.0,0.0,0.0,0.139,0.189,0.0,0.374,robust_mrna_strict,medium_confidence,0.525
9606.ENSP00000262442,9606.ENSP00000374045,DNAH9,DNAH6,9606,0.524,0.0,0.0,0.0,0.206,0.0,0.36,0.139,robust_mrna_strict,medium_confidence,0.524
9606.ENSP00000271651,9606.ENSP00000369071,CTSK,POSTN,9606,0.524,0.0,0.0,0.0,0.25,0.0,0.0,0.391,robust_mrna_strict,medium_confidence,0.524
9606.ENSP00000364140,9606.ENSP00000497653,COL15A1,COL17A1,9606,0.523,0.0,0.0,0.117,0.0,0.0,0.4,0.172,robust_mrna_strict,medium_confidence,0.523
9606.ENSP00000366402,9606.ENSP00000478589,C9ORF135,TTC25,9606,0.523,0.0,0.0,0.0,0.074,0.507,0.0,0.0,robust_mrna_strict,medium_confidence,0.523
9606.ENSP00000269025,9606.ENSP00000360210,LRRC46,C20ORF85,9606,0.522,0.0,0.0,0.0,0.276,0.0,0.0,0.368,robust_mrna_strict,medium_confidence,0.522
9606.ENSP00000222573,9606.ENSP00000304408,ITGB8,COL3A1,9606,0.521,0.0,0.0,0.0,0.0,0.045,0.0,0.519,robust_mrna_strict,medium_confidence,0.521
9606.ENSP00000260302,9606.ENSP00000369071,MMP13,POSTN,9606,0.521,0.0,0.0,0.0,0.195,0.091,0.0,0.398,robust_mrna_strict,medium_confidence,0.521
9606.ENSP00000229554,9606.ENSP00000339449,RSPH4A,CFAP52,9606,0.521,0.0,0.0,0.0,0.467,0.0,0.0,0.137,robust_mrna_strict,medium_confidence,0.521
9606.ENSP00000280350,9606.ENSP00000478589,PIH1D2,TTC25,9606,0.52,0.0,0.0,0.0,0.148,0.258,0.0,0.301,robust_mrna_strict,medium_confidence,0.52
9606.ENSP00000294728,9606.ENSP00000295522,VCAM1,CLDN1,9606,0.52,0.0,0.0,0.0,0.062,0.0,0.0,0.51,robust_mrna_strict,medium_confidence,0.52
9606.ENSP00000372221,9606.ENSP00000497653,SERPINB5,COL17A1,9606,0.518,0.0,0.0,0.0,0.432,0.051,0.0,0.178,robust_mrna_strict,medium_confidence,0.518
9606.ENSP00000367815,9606.ENSP00000479773,DNAAF1,CFAP57,9606,0.518,0.0,0.0,0.0,0.074,0.101,0.0,0.468,robust_mrna_strict,medium_confidence,0.518
9606.ENSP00000306410,9606.ENSP00000374045,ARMC4,DNAH6,9606,0.518,0.0,0.0,0.0,0.127,0.0,0.0,0.47,robust_mrna_strict,medium_confidence,0.518
9606.ENSP00000291536,9606.ENSP00000365811,RSPH1,SPAG6,9606,0.517,0.0,0.0,0.0,0.127,0.114,0.0,0.426,robust_mrna_strict,medium_confidence,0.517
9606.ENSP00000264012,9606.ENSP00000295522,CDH3,CLDN1,9606,0.516,0.0,0.0,0.0,0.208,0.0,0.0,0.415,robust_mrna_strict,medium_confidence,0.516
9606.ENSP00000339449,9606.ENSP00000362869,CFAP52,MORN5,9606,0.515,0.0,0.0,0.0,0.484,0.093,0.0,0.048,robust_mrna_strict,medium_confidence,0.515
9606.ENSP00000362869,9606.ENSP00000421405,MORN5,ROPN1L,9606,0.515,0.0,0.0,0.0,0.222,0.0,0.0,0.403,robust_mrna_strict,medium_confidence,0.515
9606.ENSP00000291536,9606.ENSP00000421405,RSPH1,ROPN1L,9606,0.514,0.0,0.0,0.0,0.145,0.0,0.0,0.454,robust_mrna_strict,medium_confidence,0.514
9606.ENSP00000364711,9606.ENSP00000376637,OGN,IGF1,9606,0.514,0.0,0.0,0.0,0.235,0.139,0.0,0.322,robust_mrna_strict,medium_confidence,0.514
9606.ENSP00000294728,9606.ENSP00000426809,VCAM1,PROM1,9606,0.514,0.0,0.0,0.0,0.06,0.0,0.0,0.505,robust_mrna_strict,medium_confidence,0.514
9606.ENSP00000252242,9606.ENSP00000436812,KRT5,MUC5B,9606,0.513,0.0,0.0,0.0,0.051,0.074,0.0,0.49,robust_mrna_strict,medium_confidence,0.513
9606.ENSP00000333845,9606.ENSP00000339449,C11ORF88,CFAP52,9606,0.513,0.0,0.0,0.0,0.475,0.11,0.0,0.0,robust_mrna_strict,medium_confidence,0.513
9606.ENSP00000339449,9606.ENSP00000414390,CFAP52,CFAP300,9606,0.513,0.0,0.0,0.0,0.123,0.0,0.0,0.467,robust_mrna_strict,medium_confidence,0.513
9606.ENSP00000264731,9606.ENSP00000436812,TP63,MUC5B,9606,0.513,0.0,0.0,0.0,0.054,0.0,0.0,0.507,robust_mrna_strict,medium_confidence,0.513
9606.ENSP00000219299,9606.ENSP00000339449,CCDC113,CFAP52,9606,0.513,0.0,0.0,0.0,0.268,0.0,0.0,0.363,robust_mrna_strict,medium_confidence,0.513
9606.ENSP00000323588,9606.ENSP00000376637,SOX2,IGF1,9606,0.512,0.0,0.0,0.0,0.042,0.0,0.0,0.512,robust_mrna_strict,medium_confidence,0.512
9606.ENSP00000312554,9606.ENSP00000349568,DNAH12,CFAP43,9606,0.511,0.0,0.0,0.0,0.279,0.0,0.0,0.349,robust_mrna_strict,medium_confidence,0.511
9606.ENSP00000274063,9606.ENSP00000297267,SFRP2,FNDC1,9606,0.511,0.0,0.0,0.0,0.393,0.0,0.0,0.228,robust_mrna_strict,medium_confidence,0.511
9606.ENSP00000262442,9606.ENSP00000339449,DNAH9,CFAP52,9606,0.511,0.0,0.0,0.0,0.313,0.0,0.0,0.318,robust_mrna_strict,medium_confidence,0.511
9606.ENSP00000206423,9606.ENSP00000225964,CCDC80,COL1A1,9606,0.511,0.0,0.0,0.0,0.366,0.045,0.0,0.257,robust_mrna_strict,medium_confidence,0.511
9606.ENSP00000260227,9606.ENSP00000364140,MMP7,COL15A1,9606,0.51,0.0,0.0,0.0,0.061,0.0,0.4,0.201,robust_mrna_strict,medium_confidence,0.51
9606.ENSP00000283752,9606.ENSP00000372221,SERPINB3,SERPINB5,9606,0.509,0.0,0.0,0.099,0.21,0.243,0.0,0.197,robust_mrna_strict,medium_confidence,0.509
9606.ENSP00000341442,9606.ENSP00000480538,SNTN,DNAI1,9606,0.509,0.0,0.0,0.0,0.127,0.0,0.0,0.461,robust_mrna_strict,medium_confidence,0.509
9606.ENSP00000267845,9606.ENSP00000444788,HDC,TDO2,9606,0.508,0.0,0.0,0.0,0.044,0.0,0.0,0.507,robust_mrna_strict,medium_confidence,0.508
9606.ENSP00000269141,9606.ENSP00000369071,CDH2,POSTN,9606,0.508,0.0,0.0,0.0,0.147,0.0,0.0,0.446,robust_mrna_strict,medium_confidence,0.508
9606.ENSP00000364711,9606.ENSP00000410715,OGN,SFRP4,9606,0.508,0.0,0.0,0.0,0.342,0.0,0.0,0.283,robust_mrna_strict,medium_confidence,0.508
9606.ENSP00000356399,9606.ENSP00000362116,CFH,PGC,9606,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.508,robust_mrna_strict,medium_confidence,0.508
9606.ENSP00000358965,9606.ENSP00000362869,C1ORF194,MORN5,9606,0.507,0.0,0.0,0.0,0.406,0.0,0.0,0.204,robust_mrna_strict,medium_confidence,0.507
9606.ENSP00000337804,9606.ENSP00000342169,SPAG17,TEX9,9606,0.507,0.0,0.0,0.0,0.092,0.0,0.0,0.479,robust_mrna_strict,medium_confidence,0.507
9606.ENSP00000265131,9606.ENSP00000378517,TNC,SPP1,9606,0.507,0.0,0.0,0.0,0.145,0.0,0.0,0.448,robust_mrna_strict,medium_confidence,0.507
9606.ENSP00000288710,9606.ENSP00000358575,DRC1,CFAP206,9606,0.507,0.0,0.0,0.308,0.273,0.0,0.0,0.1,robust_mrna_strict,medium_confidence,0.507
9606.ENSP00000288710,9606.ENSP00000379310,DRC1,CASC1,9606,0.507,0.0,0.0,0.0,0.18,0.0,0.36,0.136,robust_mrna_strict,medium_confidence,0.507
9606.ENSP00000294728,9606.ENSP00000364210,VCAM1,AGER,9606,0.507,0.0,0.0,0.0,0.0,0.0,0.0,0.507,robust_mrna_strict,medium_confidence,0.507
9606.ENSP00000365811,9606.ENSP00000421405,SPAG6,ROPN1L,9606,0.506,0.0,0.0,0.0,0.123,0.0,0.0,0.46,robust_mrna_strict,medium_confidence,0.506
9606.ENSP00000286758,9606.ENSP00000418525,CXCL13,MME,9606,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.506,robust_mrna_strict,medium_confidence,0.506
9606.ENSP00000288710,9606.ENSP00000311273,DRC1,DNAH7,9606,0.506,0.0,0.0,0.0,0.082,0.0,0.36,0.227,robust_mrna_strict,medium_confidence,0.506
9606.ENSP00000229554,9606.ENSP00000298032,RSPH4A,ARMC3,9606,0.505,0.0,0.0,0.0,0.383,0.175,0.0,0.107,robust_mrna_strict,medium_confidence,0.505
9606.ENSP00000225964,9606.ENSP00000306991,COL1A1,HAS2,9606,0.505,0.0,0.0,0.0,0.115,0.0,0.0,0.463,robust_mrna_strict,medium_confidence,0.505
9606.ENSP00000252242,9606.ENSP00000359596,KRT5,CLCA2,9606,0.504,0.0,0.0,0.0,0.304,0.1,0.0,0.271,robust_mrna_strict,medium_confidence,0.504
9606.ENSP00000261383,9606.ENSP00000262442,DNAH3,DNAH9,9606,0.504,0.0,0.0,0.0,0.164,0.0,0.36,0.147,robust_mrna_strict,medium_confidence,0.504
9606.ENSP00000219299,9606.ENSP00000376910,CCDC113,LRRIQ1,9606,0.502,0.0,0.0,0.0,0.062,0.0,0.0,0.49,robust_mrna_strict,medium_confidence,0.502
9606.ENSP00000298032,9606.ENSP00000362869,ARMC3,MORN5,9606,0.502,0.0,0.0,0.0,0.428,0.128,0.0,0.081,robust_mrna_strict,medium_confidence,0.502
9606.ENSP00000298032,9606.ENSP00000341442,ARMC3,SNTN,9606,0.501,0.0,0.0,0.0,0.393,0.0,0.0,0.213,robust_mrna_strict,medium_confidence,0.501
9606.ENSP00000297904,9606.ENSP00000376637,VEGFD,IGF1,9606,0.501,0.0,0.0,0.0,0.074,0.0,0.0,0.483,robust_mrna_strict,medium_confidence,0.501
9606.ENSP00000222271,9606.ENSP00000369071,COMP,POSTN,9606,0.501,0.0,0.0,0.0,0.222,0.046,0.0,0.381,robust_mrna_strict,medium_confidence,0.501
9606.ENSP00000217939,9606.ENSP00000364140,MXRA5,COL15A1,9606,0.501,0.0,0.0,0.0,0.224,0.05,0.0,0.377,robust_mrna_strict,medium_confidence,0.501
9606.ENSP00000347767,9606.ENSP00000364240,NEK5,UBXN10,9606,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.5
9606.ENSP00000297848,9606.ENSP00000497653,COL14A1,COL17A1,9606,0.5,0.0,0.0,0.0,0.047,0.0,0.4,0.195,robust_mrna_strict,medium_confidence,0.5
9606.ENSP00000222271,9606.ENSP00000410715,COMP,SFRP4,9606,0.499,0.0,0.0,0.0,0.396,0.0,0.0,0.206,robust_mrna_strict,medium_confidence,0.499
9606.ENSP00000225964,9606.ENSP00000386043,COL1A1,LTBP1,9606,0.499,0.0,0.0,0.0,0.132,0.099,0.0,0.411,robust_mrna_strict,medium_confidence,0.499
9606.ENSP00000304408,9606.ENSP00000376637,COL3A1,IGF1,9606,0.499,0.0,0.0,0.0,0.204,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.499
9606.ENSP00000217939,9606.ENSP00000295550,MXRA5,COL6A3,9606,0.498,0.0,0.0,0.0,0.343,0.091,0.0,0.227,robust_mrna_strict,medium_confidence,0.498
9606.ENSP00000322788,9606.ENSP00000369071,MMP1,POSTN,9606,0.498,0.0,0.0,0.0,0.16,0.091,0.0,0.396,robust_mrna_strict,medium_confidence,0.498
9606.ENSP00000376647,9606.ENSP00000445786,MAP3K19,FAM216B,9606,0.498,0.0,0.0,0.0,0.255,0.0,0.0,0.354,robust_mrna_strict,medium_confidence,0.498
9606.ENSP00000390232,9606.ENSP00000481699,ZBBX,SERPINI2,9606,0.497,0.0,0.062,0.0,0.104,0.0,0.0,0.449,robust_mrna_strict,medium_confidence,0.497
9606.ENSP00000262442,9606.ENSP00000341442,DNAH9,SNTN,9606,0.497,0.0,0.0,0.0,0.243,0.0,0.0,0.363,robust_mrna_strict,medium_confidence,0.497
9606.ENSP00000265104,9606.ENSP00000414390,DNAH5,CFAP300,9606,0.497,0.0,0.0,0.0,0.11,0.05,0.0,0.453,robust_mrna_strict,medium_confidence,0.497
9606.ENSP00000217939,9606.ENSP00000260128,MXRA5,SULF1,9606,0.496,0.0,0.0,0.0,0.267,0.0,0.0,0.34,robust_mrna_strict,medium_confidence,0.496
9606.ENSP00000188790,9606.ENSP00000260128,FAP,SULF1,9606,0.495,0.0,0.0,0.0,0.489,0.0,0.0,0.052,robust_mrna_strict,medium_confidence,0.495
9606.ENSP00000298032,9606.ENSP00000365811,ARMC3,SPAG6,9606,0.495,0.0,0.0,0.0,0.276,0.0,0.0,0.33,robust_mrna_strict,medium_confidence,0.495
9606.ENSP00000238682,9606.ENSP00000364140,TGFB3,COL15A1,9606,0.494,0.0,0.0,0.0,0.066,0.0,0.0,0.481,robust_mrna_strict,medium_confidence,0.494
9606.ENSP00000294728,9606.ENSP00000369071,VCAM1,POSTN,9606,0.494,0.0,0.0,0.0,0.191,0.0,0.0,0.4,robust_mrna_strict,medium_confidence,0.494
9606.ENSP00000215727,9606.ENSP00000263413,SERPIND1,C6,9606,0.494,0.0,0.0,0.0,0.206,0.0,0.0,0.389,robust_mrna_strict,medium_confidence,0.494
9606.ENSP00000229554,9606.ENSP00000337946,RSPH4A,PACRG,9606,0.493,0.0,0.0,0.211,0.157,0.0,0.0,0.299,robust_mrna_strict,medium_confidence,0.493
9606.ENSP00000264260,9606.ENSP00000357726,IL18RAP,S100A12,9606,0.492,0.0,0.0,0.0,0.342,0.0,0.0,0.259,robust_mrna_strict,medium_confidence,0.492
9606.ENSP00000269141,9606.ENSP00000284240,CDH2,THY1,9606,0.492,0.0,0.0,0.0,0.122,0.0,0.0,0.446,robust_mrna_strict,medium_confidence,0.492
9606.ENSP00000254090,9606.ENSP00000267845,FMO5,HDC,9606,0.492,0.0,0.0,0.0,0.085,0.066,0.0,0.453,robust_mrna_strict,medium_confidence,0.492
9606.ENSP00000265104,9606.ENSP00000341442,DNAH5,SNTN,9606,0.492,0.0,0.0,0.0,0.187,0.0,0.0,0.401,robust_mrna_strict,medium_confidence,0.492
9606.ENSP00000304408,9606.ENSP00000386043,COL3A1,LTBP1,9606,0.491,0.0,0.0,0.0,0.166,0.099,0.0,0.378,robust_mrna_strict,medium_confidence,0.491
9606.ENSP00000264260,9606.ENSP00000338157,IL18RAP,ZBTB16,9606,0.491,0.0,0.0,0.0,0.075,0.0,0.0,0.473,robust_mrna_strict,medium_confidence,0.491
9606.ENSP00000374045,9606.ENSP00000377197,DNAH6,HYDIN,9606,0.49,0.0,0.0,0.0,0.273,0.071,0.0,0.305,robust_mrna_strict,medium_confidence,0.49
9606.ENSP00000219299,9606.ENSP00000357682,CCDC113,FANK1,9606,0.49,0.0,0.0,0.0,0.261,0.0,0.0,0.338,robust_mrna_strict,medium_confidence,0.49
9606.ENSP00000291536,9606.ENSP00000381553,RSPH1,CFAP53,9606,0.49,0.0,0.0,0.0,0.188,0.093,0.0,0.364,robust_mrna_strict,medium_confidence,0.49
9606.ENSP00000285871,9606.ENSP00000479773,CCDC146,CFAP57,9606,0.49,0.0,0.0,0.0,0.05,0.071,0.0,0.469,robust_mrna_strict,medium_confidence,0.49
9606.ENSP00000339449,9606.ENSP00000367815,CFAP52,DNAAF1,9606,0.489,0.0,0.0,0.0,0.145,0.0,0.0,0.426,robust_mrna_strict,medium_confidence,0.489
9606.ENSP00000238682,9606.ENSP00000378517,TGFB3,SPP1,9606,0.489,0.0,0.0,0.0,0.056,0.0,0.0,0.481,robust_mrna_strict,medium_confidence,0.489
9606.ENSP00000333845,9606.ENSP00000362869,C11ORF88,MORN5,9606,0.488,0.0,0.0,0.0,0.488,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.488
9606.ENSP00000284240,9606.ENSP00000304408,THY1,COL3A1,9606,0.487,0.0,0.0,0.0,0.216,0.0,0.0,0.373,robust_mrna_strict,medium_confidence,0.487
9606.ENSP00000260453,9606.ENSP00000291536,MNS1,RSPH1,9606,0.487,0.0,0.0,0.0,0.191,0.094,0.0,0.356,robust_mrna_strict,medium_confidence,0.487
9606.ENSP00000376637,9606.ENSP00000423822,IGF1,GPX8,9606,0.487,0.0,0.0,0.0,0.06,0.0,0.0,0.477,robust_mrna_strict,medium_confidence,0.487
9606.ENSP00000267584,9606.ENSP00000306410,AK7,ARMC4,9606,0.487,0.0,0.0,0.203,0.093,0.0,0.0,0.347,robust_mrna_strict,medium_confidence,0.487
9606.ENSP00000260302,9606.ENSP00000364140,MMP13,COL15A1,9606,0.486,0.0,0.0,0.0,0.051,0.0,0.4,0.17,robust_mrna_strict,medium_confidence,0.486
9606.ENSP00000229554,9606.ENSP00000391504,RSPH4A,CCDC173,9606,0.486,0.0,0.0,0.0,0.421,0.046,0.0,0.144,robust_mrna_strict,medium_confidence,0.486
9606.ENSP00000341346,9606.ENSP00000374045,TEKT1,DNAH6,9606,0.486,0.0,0.0,0.0,0.172,0.0,0.0,0.404,robust_mrna_strict,medium_confidence,0.486
9606.ENSP00000238682,9606.ENSP00000269141,TGFB3,CDH2,9606,0.486,0.0,0.0,0.0,0.051,0.045,0.0,0.478,robust_mrna_strict,medium_confidence,0.486
9606.ENSP00000373477,9606.ENSP00000376637,GPX3,IGF1,9606,0.485,0.0,0.0,0.0,0.049,0.0,0.0,0.481,robust_mrna_strict,medium_confidence,0.485
9606.ENSP00000295550,9606.ENSP00000497653,COL6A3,COL17A1,9606,0.484,0.0,0.0,0.0,0.0,0.0,0.4,0.175,robust_mrna_strict,medium_confidence,0.484
9606.ENSP00000362869,9606.ENSP00000401597,MORN5,DTHD1,9606,0.483,0.0,0.0,0.0,0.107,0.0,0.0,0.445,robust_mrna_strict,medium_confidence,0.483
9606.ENSP00000225964,9606.ENSP00000274063,COL1A1,SFRP2,9606,0.483,0.0,0.0,0.0,0.167,0.0,0.0,0.405,robust_mrna_strict,medium_confidence,0.483
9606.ENSP00000297267,9606.ENSP00000364694,FNDC1,ASPN,9606,0.483,0.0,0.0,0.0,0.365,0.0,0.0,0.22,robust_mrna_strict,medium_confidence,0.483
9606.ENSP00000261383,9606.ENSP00000306410,DNAH3,ARMC4,9606,0.483,0.0,0.0,0.0,0.161,0.0,0.0,0.409,robust_mrna_strict,medium_confidence,0.483
9606.ENSP00000294728,9606.ENSP00000373477,VCAM1,GPX3,9606,0.483,0.0,0.0,0.0,0.049,0.0,0.0,0.479,robust_mrna_strict,medium_confidence,0.483
9606.ENSP00000322609,9606.ENSP00000341346,ERICH3,TEKT1,9606,0.483,0.0,0.0,0.0,0.165,0.0,0.0,0.407,robust_mrna_strict,medium_confidence,0.483
9606.ENSP00000269141,9606.ENSP00000376637,CDH2,IGF1,9606,0.481,0.0,0.0,0.0,0.055,0.0,0.0,0.474,robust_mrna_strict,medium_confidence,0.481
9606.ENSP00000341346,9606.ENSP00000421405,TEKT1,ROPN1L,9606,0.48,0.0,0.0,0.0,0.341,0.0,0.0,0.242,robust_mrna_strict,medium_confidence,0.48
9606.ENSP00000271651,9606.ENSP00000322788,CTSK,MMP1,9606,0.48,0.0,0.0,0.0,0.1,0.0,0.0,0.446,robust_mrna_strict,medium_confidence,0.48
9606.ENSP00000331044,9606.ENSP00000417769,ENKUR,IQUB,9606,0.479,0.0,0.0,0.0,0.134,0.0,0.0,0.422,robust_mrna_strict,medium_confidence,0.479
9606.ENSP00000260453,9606.ENSP00000265239,MNS1,IQCG,9606,0.479,0.0,0.0,0.0,0.054,0.0,0.0,0.472,robust_mrna_strict,medium_confidence,0.479
9606.ENSP00000297267,9606.ENSP00000304408,FNDC1,COL3A1,9606,0.479,0.0,0.0,0.0,0.358,0.0,0.0,0.222,robust_mrna_strict,medium_confidence,0.479
9606.ENSP00000306410,9606.ENSP00000479773,ARMC4,CFAP57,9606,0.479,0.0,0.0,0.0,0.104,0.14,0.0,0.378,robust_mrna_strict,medium_confidence,0.479
9606.ENSP00000229554,9606.ENSP00000381553,RSPH4A,CFAP53,9606,0.479,0.0,0.0,0.0,0.245,0.046,0.0,0.335,robust_mrna_strict,medium_confidence,0.479
9606.ENSP00000306015,9606.ENSP00000350132,SYNPO2,PLN,9606,0.479,0.0,0.0,0.0,0.448,0.0,0.0,0.095,robust_mrna_strict,medium_confidence,0.479
9606.ENSP00000264012,9606.ENSP00000377546,CDH3,KRT15,9606,0.478,0.0,0.0,0.0,0.203,0.0,0.0,0.371,robust_mrna_strict,medium_confidence,0.478
9606.ENSP00000230301,9606.ENSP00000337946,C6ORF118,PACRG,9606,0.478,0.0,0.0,0.0,0.12,0.0,0.0,0.432,robust_mrna_strict,medium_confidence,0.478
9606.ENSP00000331044,9606.ENSP00000380524,ENKUR,CAPSL,9606,0.478,0.0,0.0,0.0,0.24,0.166,0.0,0.242,robust_mrna_strict,medium_confidence,0.478
9606.ENSP00000376637,9606.ENSP00000426809,IGF1,PROM1,9606,0.477,0.0,0.0,0.0,0.0,0.0,0.0,0.477,robust_mrna_strict,medium_confidence,0.477
9606.ENSP00000341346,9606.ENSP00000360210,TEKT1,C20ORF85,9606,0.477,0.0,0.0,0.0,0.477,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.477
9606.ENSP00000333374,9606.ENSP00000356886,CCDC60,CCDC190,9606,0.476,0.0,0.0,0.0,0.074,0.0,0.0,0.457,robust_mrna_strict,medium_confidence,0.476
9606.ENSP00000269025,9606.ENSP00000390232,LRRC46,ZBBX,9606,0.475,0.0,0.0,0.0,0.136,0.0,0.0,0.418,robust_mrna_strict,medium_confidence,0.475
9606.ENSP00000295213,9606.ENSP00000339449,SPATA18,CFAP52,9606,0.475,0.0,0.0,0.0,0.139,0.0,0.0,0.415,robust_mrna_strict,medium_confidence,0.475
9606.ENSP00000206423,9606.ENSP00000384126,CCDC80,LRRC32,9606,0.475,0.0,0.0,0.0,0.085,0.1,0.0,0.414,robust_mrna_strict,medium_confidence,0.475
9606.ENSP00000373574,9606.ENSP00000465638,ACVRL1,TMEM100,9606,0.475,0.0,0.0,0.0,0.114,0.0,0.0,0.432,robust_mrna_strict,medium_confidence,0.475
9606.ENSP00000353608,9606.ENSP00000497653,DSC3,COL17A1,9606,0.474,0.0,0.0,0.0,0.159,0.045,0.0,0.398,robust_mrna_strict,medium_confidence,0.474
9606.ENSP00000280350,9606.ENSP00000358575,PIH1D2,CFAP206,9606,0.474,0.0,0.0,0.0,0.149,0.095,0.0,0.372,robust_mrna_strict,medium_confidence,0.474
9606.ENSP00000294664,9606.ENSP00000381036,WDR63,ADGB,9606,0.474,0.0,0.0,0.0,0.165,0.0,0.0,0.396,robust_mrna_strict,medium_confidence,0.474
9606.ENSP00000229554,9606.ENSP00000312554,RSPH4A,DNAH12,9606,0.473,0.0,0.0,0.0,0.235,0.0,0.0,0.339,robust_mrna_strict,medium_confidence,0.473
9606.ENSP00000364140,9606.ENSP00000369071,COL15A1,POSTN,9606,0.473,0.0,0.0,0.0,0.253,0.0,0.0,0.323,robust_mrna_strict,medium_confidence,0.473
9606.ENSP00000339449,9606.ENSP00000357682,CFAP52,FANK1,9606,0.473,0.0,0.0,0.0,0.2,0.099,0.0,0.327,robust_mrna_strict,medium_confidence,0.473
9606.ENSP00000312554,9606.ENSP00000339449,DNAH12,CFAP52,9606,0.472,0.0,0.0,0.0,0.297,0.0,0.0,0.28,robust_mrna_strict,medium_confidence,0.472
9606.ENSP00000271651,9606.ENSP00000364140,CTSK,COL15A1,9606,0.471,0.0,0.0,0.0,0.125,0.0,0.0,0.421,robust_mrna_strict,medium_confidence,0.471
9606.ENSP00000365280,9606.ENSP00000376637,ID1,IGF1,9606,0.471,0.0,0.0,0.0,0.042,0.0,0.0,0.471,robust_mrna_strict,medium_confidence,0.471
9606.ENSP00000369071,9606.ENSP00000479955,POSTN,CCL18,9606,0.471,0.0,0.0,0.0,0.101,0.0,0.0,0.435,robust_mrna_strict,medium_confidence,0.471
9606.ENSP00000230301,9606.ENSP00000333845,C6ORF118,C11ORF88,9606,0.471,0.0,0.0,0.0,0.471,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.471
9606.ENSP00000230301,9606.ENSP00000381036,C6ORF118,ADGB,9606,0.471,0.0,0.0,0.0,0.471,0.0,0.0,0.0,robust_mrna_strict,medium_confidence,0.471
9606.ENSP00000260128,9606.ENSP00000410715,SULF1,SFRP4,9606,0.47,0.0,0.0,0.0,0.248,0.0,0.0,0.325,robust_mrna_strict,medium_confidence,0.47
9606.ENSP00000229554,9606.ENSP00000362869,RSPH4A,MORN5,9606,0.47,0.0,0.0,0.0,0.277,0.254,0.0,0.096,robust_mrna_strict,medium_confidence,0.47
9606.ENSP00000269141,9606.ENSP00000294728,CDH2,VCAM1,9606,0.47,0.0,0.0,0.0,0.042,0.0,0.0,0.469,robust_mrna_strict,medium_confidence,0.47
