series_id,group,broad_celltype,fine_celltype,gene_symbol,cells,mean_norm_count_per_10k,log1p_mean_norm,detected_cells,detection_fraction
GSE136831,Control,Epithelial,ATI,TNFRSF12A,502,2.821195980431934,1.3405634575006575,253,0.5039840637450199
GSE136831,Control,Epithelial,ATI,TNFRSF1A,502,1.380354396429924,0.8672493826609693,171,0.34063745019920316
GSE136831,Control,Epithelial,ATI,TNFSF12,502,0.18739043206586964,0.17175798493572547,28,0.055776892430278883
GSE136831,Control,Epithelial,ATI,TNIK,502,0.13167095545531526,0.12369526213387977,23,0.045816733067729085
GSE136831,Control,Epithelial,ATI,WNT5A,502,0.1993362580318735,0.1817682854608215,26,0.05179282868525897
GSE136831,Control,Epithelial,ATI,WNT7B,502,0.019651547233373076,0.019460948571213613,6,0.01195219123505976
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CCL2,192,0.6728494487375096,0.5145284291553979,8,0.041666666666666664
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CCR2,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CD24,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CD44,192,0.019639265962795378,0.019448903922654054,1,0.005208333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CD74,192,11.379774136328914,2.5160640228516464,139,0.7239583333333334
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CDH3,192,0.043380913657364094,0.04246631898855321,2,0.010416666666666666
GSE136831,Control,Endothelial,Vascular-Endothelial_D,COL14A1,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,COL1A1,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,COL3A1,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CTNNB1,192,3.313386472138514,1.4617233199899287,77,0.4010416666666667
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CXCL12,192,0.00848677421106947,0.00845096400890196,1,0.005208333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,CXCR4,192,0.18600048882949927,0.1705867127419743,6,0.03125
GSE136831,Control,Endothelial,Vascular-Endothelial_D,FZD1,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,FZD2,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,FZD5,192,0.02221985210466439,0.021976588122824204,1,0.005208333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,IL1B,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,IL1R1,192,0.7470717781981476,0.5579411168551988,25,0.13020833333333334
GSE136831,Control,Endothelial,Vascular-Endothelial_D,ITGA1,192,10.058706270505864,2.403218015518581,144,0.75
GSE136831,Control,Endothelial,Vascular-Endothelial_D,ITGA2,192,0.23146884638621648,0.20820764096754107,9,0.046875
GSE136831,Control,Endothelial,Vascular-Endothelial_D,ITGA4,192,0.4250872579679212,0.35423304550760876,15,0.078125
GSE136831,Control,Endothelial,Vascular-Endothelial_D,ITGAV,192,1.2305512464366786,0.8022487506357167,42,0.21875
GSE136831,Control,Endothelial,Vascular-Endothelial_D,ITGB1,192,2.018505769035268,1.1047619304783807,52,0.2708333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,LEF1,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,LRP6,192,0.20303764763224522,0.18484973129276638,8,0.041666666666666664
GSE136831,Control,Endothelial,Vascular-Endothelial_D,POSTN,192,0.15371755334130896,0.1429893836583747,5,0.026041666666666668
GSE136831,Control,Endothelial,Vascular-Endothelial_D,PTGFRN,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,SPP1,192,0.050926346866948,0.04967201034015643,2,0.010416666666666666
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TCF7L2,192,0.5750424094244486,0.45428219853377905,22,0.11458333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TGFB1,192,0.9775050954053325,0.6818359973467859,30,0.15625
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TGFBR1,192,0.775530651909988,0.5740993370706234,22,0.11458333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TGFBR2,192,2.2090547141811876,1.1659764122102216,56,0.2916666666666667
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TNF,192,0.03945707070707071,0.03869852944204781,1,0.005208333333333333
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TNFRSF12A,192,0.6926016884039038,0.5262668057742877,20,0.10416666666666667
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TNFRSF1A,192,1.5938429199353303,0.9531405289085678,54,0.28125
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TNFSF12,192,0.2216040668338164,0.20016480402104705,7,0.036458333333333336
GSE136831,Control,Endothelial,Vascular-Endothelial_D,TNIK,192,0.048229828802762914,0.04710286414833042,3,0.015625
GSE136831,Control,Endothelial,Vascular-Endothelial_D,WNT5A,192,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_D,WNT7B,192,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CCL2,542,0.06666793125854927,0.06453970669175835,27,0.04981549815498155
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CCR2,542,0.0037992907519518444,0.003792091675338277,3,0.005535055350553505
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CD24,542,0.003632807481902138,0.0036262247744574282,3,0.005535055350553505
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CD44,542,5.204374298677188,1.8252545753250242,509,0.9391143911439115
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CD74,542,42.695393522176204,3.7772426851535243,537,0.9907749077490775
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CDH3,542,0.03233719038911695,0.03182534856633174,19,0.03505535055350553
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,COL14A1,542,0.0570639513802741,0.055495207782836384,31,0.05719557195571956
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,COL1A1,542,0.0010351315362345725,0.0010345961570126776,1,0.0018450184501845018
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,COL3A1,542,0.005424098363193989,0.005409440920054349,4,0.007380073800738007
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CTNNB1,542,6.0224910401634695,1.9491180041198293,514,0.948339483394834
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CXCL12,542,0.0,0.0,0,0.0
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,CXCR4,542,1.6628861691435046,0.9794105605721503,358,0.6605166051660517
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,FZD1,542,0.032440909125987134,0.031925813344587356,24,0.04428044280442804
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,FZD2,542,0.010048956760056883,0.009998801718097009,8,0.014760147601476014
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,FZD5,542,0.044599207503136805,0.04363327835917311,39,0.07195571955719557
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,IL1B,542,1.6194243287391623,0.9629545717753406,244,0.45018450184501846
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,IL1R1,542,0.04391719433387083,0.04298017054263042,32,0.05904059040590406
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,ITGA1,542,0.21971680772440122,0.19861870698396566,139,0.2564575645756458
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,ITGA2,542,0.004944424212494961,0.004932240690927118,4,0.007380073800738007
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,ITGA4,542,0.10262392516065019,0.09769272579586555,54,0.0996309963099631
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,ITGAV,542,1.0067336054150762,0.6965083282765188,302,0.5571955719557196
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,ITGB1,542,0.6158945845652418,0.47988872564769414,269,0.496309963099631
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,LEF1,542,0.014209130069399079,0.014109126575886545,7,0.012915129151291513
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,LRP6,542,0.02125683057004621,0.02103405561038979,11,0.02029520295202952
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,POSTN,542,0.001741923644014745,0.0017404082545638838,2,0.0036900369003690036
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,PTGFRN,542,0.11700197721103821,0.1106482901938571,63,0.11623616236162361
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,SPP1,542,0.12769418098877322,0.12017500017253654,37,0.06826568265682657
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TCF7L2,542,3.7446969999997006,1.5570275733316488,493,0.9095940959409594
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TGFB1,542,1.123360707830171,0.7530000730605683,372,0.6863468634686347
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TGFBR1,542,0.2866115249086014,0.2520120376016211,146,0.2693726937269373
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TGFBR2,542,0.6487113615289317,0.4999939897657956,269,0.496309963099631
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TNF,542,0.23054591122814597,0.2074579011875916,117,0.2158671586715867
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TNFRSF12A,542,0.09037653982382665,0.08652308596681073,59,0.1088560885608856
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TNFRSF1A,542,0.8032876004114639,0.5896114436532504,332,0.6125461254612546
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TNFSF12,542,0.28206103543692135,0.24846896691036036,165,0.3044280442804428
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,TNIK,542,0.7654419816387901,0.5684010735630026,253,0.466789667896679
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,WNT5A,542,0.01707139270220705,0.016927313916437613,10,0.01845018450184502
GSE136831,Control,Myeloid,Macrophage_Alveolar_CellCycle_A,WNT7B,542,0.0017041420339722001,0.0017026916314969802,2,0.0036900369003690036
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CCL2,2527,0.05021341810874449,0.04899339885752505,122,0.048278591214879304
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CCR2,2527,0.0011441537970479424,0.0011434997519302248,2,0.0007914523149980214
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CD24,2527,0.0035695192512159237,0.0035631636372075583,12,0.004748713889988128
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CD44,2527,3.549274868106435,1.5149678506152302,2210,0.8745548080728136
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CD74,2527,63.36399339657027,4.164554368001818,2519,0.9968341907400079
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CDH3,2527,0.02375991048534214,0.02348203671004847,54,0.021369212504946576
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,COL14A1,2527,0.03929695318636472,0.038544478006252866,81,0.03205381875741987
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,COL1A1,2527,0.0006379376175087593,0.0006377342218047597,3,0.001187178472497032
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,COL3A1,2527,0.00044667896871850466,0.00044657923736545033,2,0.0007914523149980214
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CTNNB1,2527,8.097661338804167,2.2080173847579356,2402,0.9505342303126236
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CXCL12,2527,0.0004695759826753387,0.00046946576637552095,2,0.0007914523149980214
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,CXCR4,2527,1.39348080582079,0.872748710524681,1325,0.5243371586861891
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,FZD1,2527,0.012622752244191,0.012543749434358323,31,0.01226751088246933
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,FZD2,2527,0.0012137559296760728,0.0012130199234420822,4,0.0015829046299960427
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,FZD5,2527,0.0497914549923539,0.048591530150005016,114,0.045112781954887216
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,IL1B,2527,0.681288871198246,0.5195606845160532,836,0.3308270676691729
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,IL1R1,2527,0.038064967457141205,0.037358371857473004,73,0.02888800949742778
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,ITGA1,2527,0.12618643806036167,0.11883709155344337,327,0.1294024535021765
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,ITGA2,2527,0.003916845939670741,0.0039091950702902604,11,0.004352987732489117
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,ITGA4,2527,0.034007473286300535,0.03344200360973245,101,0.039968341907400076
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,ITGAV,2527,0.8483114490069156,0.6142724920318,1036,0.4099722991689751
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,ITGB1,2527,0.7002767512574181,0.5307910326698303,1127,0.44598337950138506
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,LEF1,2527,0.010704943803127245,0.010648051550974202,28,0.0110803324099723
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,LRP6,2527,0.010552097569733817,0.010496812761887832,23,0.009101701622477245
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,POSTN,2527,0.0009449162239419714,0.0009444700716357523,2,0.0007914523149980214
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,PTGFRN,2527,0.10741513454086635,0.10202859204701097,257,0.10170162247724575
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,SPP1,2527,0.04863568914297787,0.04748997561714882,107,0.042342698852394146
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TCF7L2,2527,2.77360706313038,1.3280313247082272,2103,0.8322121092204194
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TGFB1,2527,1.5584459164557487,0.939400010269111,1780,0.704392560348239
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TGFBR1,2527,0.22078753201672824,0.19949616853450725,455,0.18005540166204986
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TGFBR2,2527,0.5396151680235519,0.43153249430380847,974,0.3854372774040364
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TNF,2527,0.09246362873883757,0.08843535566119375,197,0.0779580530273051
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TNFRSF12A,2527,0.14562021175035647,0.1359461600071188,332,0.13138108428967155
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TNFRSF1A,2527,0.6909143876352356,0.52526944038833,1175,0.46497823506133756
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TNFSF12,2527,0.5459495174929369,0.4356382960052693,1047,0.4143252869014642
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,TNIK,2527,1.1971925693468708,0.7871804406068025,1321,0.5227542540561931
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,WNT5A,2527,0.002027025187659344,0.002024973544124569,6,0.002374356944994064
GSE136831,Control,Myeloid,Macrophage_Alveolar_Outlier_B,WNT7B,2527,0.0009402789996685502,0.0009398372142825998,3,0.001187178472497032
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CCL2,274,7.897826648232746,2.1858070500894127,108,0.39416058394160586
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CCR2,274,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CD24,274,0.01319463136838883,0.013108340442427542,1,0.0036496350364963502
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CD44,274,0.9358441027996871,0.6605434601986554,62,0.22627737226277372
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CD74,274,6.945120299593221,2.0725579414213375,210,0.7664233576642335
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CDH3,274,0.0694201123951018,0.06711655053265825,7,0.025547445255474453
GSE136831,Control,Endothelial,Vascular-Endothelial_C,COL14A1,274,0.024950846805070533,0.024644657104008993,5,0.01824817518248175
GSE136831,Control,Endothelial,Vascular-Endothelial_C,COL1A1,274,0.0368453414546787,0.03618277777257535,2,0.0072992700729927005
GSE136831,Control,Endothelial,Vascular-Endothelial_C,COL3A1,274,0.026068423182082023,0.02573443378623639,5,0.01824817518248175
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CTNNB1,274,2.699103321977136,1.3080904448681994,138,0.5036496350364964
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CXCL12,274,1.568354191093135,0.9432653011974571,91,0.33211678832116787
GSE136831,Control,Endothelial,Vascular-Endothelial_C,CXCR4,274,0.12240989527105997,0.11547806593890193,13,0.04744525547445255
GSE136831,Control,Endothelial,Vascular-Endothelial_C,FZD1,274,0.05044000183687095,0.04920912576121492,5,0.01824817518248175
GSE136831,Control,Endothelial,Vascular-Endothelial_C,FZD2,274,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_C,FZD5,274,0.06456126417777291,0.0625627557646432,9,0.032846715328467155
GSE136831,Control,Endothelial,Vascular-Endothelial_C,IL1B,274,0.0026187601165976754,0.002615337138992704,1,0.0036496350364963502
GSE136831,Control,Endothelial,Vascular-Endothelial_C,IL1R1,274,2.4152054162884533,1.2282376423963068,120,0.43795620437956206
GSE136831,Control,Endothelial,Vascular-Endothelial_C,ITGA1,274,0.8374377496925248,0.6083720738126379,56,0.20437956204379562
GSE136831,Control,Endothelial,Vascular-Endothelial_C,ITGA2,274,0.47659177909315387,0.3897365801705382,33,0.12043795620437957
GSE136831,Control,Endothelial,Vascular-Endothelial_C,ITGA4,274,0.0024940274278172346,0.0024909225028523687,1,0.0036496350364963502
GSE136831,Control,Endothelial,Vascular-Endothelial_C,ITGAV,274,3.6682194151282657,1.5407777174173949,154,0.5620437956204379
GSE136831,Control,Endothelial,Vascular-Endothelial_C,ITGB1,274,1.740047519788372,1.0079752632380479,122,0.44525547445255476
GSE136831,Control,Endothelial,Vascular-Endothelial_C,LEF1,274,0.039549504791380405,0.03878745083889182,3,0.010948905109489052
GSE136831,Control,Endothelial,Vascular-Endothelial_C,LRP6,274,0.45729430151730927,0.3765814982481527,41,0.14963503649635038
GSE136831,Control,Endothelial,Vascular-Endothelial_C,POSTN,274,0.22015074032391907,0.19897440875510497,12,0.043795620437956206
GSE136831,Control,Endothelial,Vascular-Endothelial_C,PTGFRN,274,0.05254934910961135,0.05121517299028442,3,0.010948905109489052
GSE136831,Control,Endothelial,Vascular-Endothelial_C,SPP1,274,0.04278269629148336,0.041892809433094896,5,0.01824817518248175
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TCF7L2,274,2.6134350929929795,1.284658869214271,140,0.5109489051094891
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TGFB1,274,1.3368760317507766,0.8488150082579007,89,0.3248175182481752
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TGFBR1,274,0.21731785219668942,0.19664995673020638,21,0.07664233576642336
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TGFBR2,274,2.3963378626648333,1.222697751917663,135,0.4927007299270073
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TNF,274,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TNFRSF12A,274,0.4855466289446314,0.3957828048217838,36,0.13138686131386862
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TNFRSF1A,274,1.5451213510391497,0.9341783310029196,112,0.40875912408759124
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TNFSF12,274,0.1738619800153884,0.16029915062368208,22,0.08029197080291971
GSE136831,Control,Endothelial,Vascular-Endothelial_C,TNIK,274,0.10181601840635147,0.0969597443482849,11,0.040145985401459854
GSE136831,Control,Endothelial,Vascular-Endothelial_C,WNT5A,274,0.0,0.0,0,0.0
GSE136831,Control,Endothelial,Vascular-Endothelial_C,WNT7B,274,0.004215332682485967,0.004206473056461706,1,0.0036496350364963502
GSE136831,Control,Epithelial,Ciliated,CCL2,949,0.09193336295941329,0.0879498525297983,45,0.04741833508956796
