series_id,donor_id,group,broad_celltype,gene_symbol,cells,library_sum,raw_count_sum,norm_count_per_10k,log1p_norm_count_per_10k
GSE135893,TILD028,IPF,Immune,PTGFRN,2951,20834800.0,117.0,0.056156046614318354,0.05463594578202385
GSE135893,TILD028,IPF,Immune,SPP1,2951,20834800.0,40706.0,19.537504559679,3.0222527053805988
GSE135893,TILD028,IPF,Mesenchymal,CD24,231,1138214.0,6.0,0.05271416447170743,0.051371747558142125
GSE135893,TILD028,IPF,Mesenchymal,COL14A1,231,1138214.0,643.0,5.649201292551313,1.8944967410711522
GSE135893,TILD028,IPF,Mesenchymal,COL1A1,231,1138214.0,1845.0,16.209605575050034,2.845467691602308
GSE135893,TILD028,IPF,Mesenchymal,COL3A1,231,1138214.0,1598.0,14.039539137631412,2.7106826756074844
GSE135893,TILD028,IPF,Mesenchymal,GPX3,231,1138214.0,958.0,8.416694927315953,2.2424841700507345
GSE135893,TILD028,IPF,Mesenchymal,POSTN,231,1138214.0,575.0,5.051774095205296,1.8003514679335424
GSE135893,TILD028,IPF,Mesenchymal,PTGFRN,231,1138214.0,49.0,0.43049900985227735,0.3580233413388106
GSE135893,TILD028,IPF,Mesenchymal,SPP1,231,1138214.0,12.0,0.10542832894341486,0.1002328878644809
GSE135893,VUHD071,Control,Epithelial,CD24,208,882467.0,148.0,1.6771165380688458,0.9847402966757905
GSE135893,VUHD071,Control,Epithelial,COL14A1,208,882467.0,1.0,0.011331868500465173,0.01126814383971169
GSE135893,VUHD071,Control,Epithelial,COL1A1,208,882467.0,4.0,0.04532747400186069,0.044330208576530535
GSE135893,VUHD071,Control,Epithelial,COL3A1,208,882467.0,1.0,0.011331868500465173,0.01126814383971169
GSE135893,VUHD071,Control,Epithelial,GPX3,208,882467.0,99.0,1.1218549815460521,0.7522906973974994
GSE135893,VUHD071,Control,Epithelial,POSTN,208,882467.0,0.0,0.0,0.0
GSE135893,VUHD071,Control,Epithelial,PTGFRN,208,882467.0,5.0,0.05665934250232586,0.055112367811245906
GSE135893,VUHD071,Control,Epithelial,SPP1,208,882467.0,3.0,0.03399560550139552,0.033430526078555754
GSE135893,VUHD071,Control,Immune,CD24,1985,7576944.0,8.0,0.010558346478474699,0.010502996400945562
GSE135893,VUHD071,Control,Immune,COL14A1,1985,7576944.0,3.0,0.003959379929428012,0.00395156221345938
GSE135893,VUHD071,Control,Immune,COL1A1,1985,7576944.0,17.0,0.022436486266758735,0.022188490885004297
GSE135893,VUHD071,Control,Immune,COL3A1,1985,7576944.0,19.0,0.02507607288637741,0.02476682728651711
GSE135893,VUHD071,Control,Immune,GPX3,1985,7576944.0,1230.0,1.623345771065485,0.9644505149439215
GSE135893,VUHD071,Control,Immune,POSTN,1985,7576944.0,2.0,0.0026395866196186747,0.0026361090291141397
GSE135893,VUHD071,Control,Immune,PTGFRN,1985,7576944.0,34.0,0.04487297253351747,0.043895320643882914
GSE135893,VUHD071,Control,Immune,SPP1,1985,7576944.0,3215.0,4.24313549103702,1.656919695529429
GSE135893,VUHD071,Control,Mesenchymal,CD24,2,5019.0,0.0,0.0,0.0
GSE135893,VUHD071,Control,Mesenchymal,COL14A1,2,5019.0,0.0,0.0,0.0
GSE135893,VUHD071,Control,Mesenchymal,COL1A1,2,5019.0,1.0,1.9924287706714485,1.0960853555506471
GSE135893,VUHD071,Control,Mesenchymal,COL3A1,2,5019.0,1.0,1.9924287706714485,1.0960853555506471
GSE135893,VUHD071,Control,Mesenchymal,GPX3,2,5019.0,0.0,0.0,0.0
GSE135893,VUHD071,Control,Mesenchymal,POSTN,2,5019.0,0.0,0.0,0.0
GSE135893,VUHD071,Control,Mesenchymal,PTGFRN,2,5019.0,0.0,0.0,0.0
GSE135893,VUHD071,Control,Mesenchymal,SPP1,2,5019.0,0.0,0.0,0.0
GSE135893,VUHD65,Control,Endothelial,CD24,329,995602.0,9.0,0.09039756850629067,0.08654237148784141
GSE135893,VUHD65,Control,Endothelial,COL14A1,329,995602.0,0.0,0.0,0.0
GSE135893,VUHD65,Control,Endothelial,COL1A1,329,995602.0,1.0,0.01004417427847674,0.00999406680612026
GSE135893,VUHD65,Control,Endothelial,COL3A1,329,995602.0,4.0,0.04017669711390696,0.0393905997927933
GSE135893,VUHD65,Control,Endothelial,GPX3,329,995602.0,2940.0,29.52987237872162,3.418705626545505
GSE135893,VUHD65,Control,Endothelial,POSTN,329,995602.0,223.0,2.239850864100313,1.1755272991461747
GSE135893,VUHD65,Control,Endothelial,PTGFRN,329,995602.0,0.0,0.0,0.0
GSE135893,VUHD65,Control,Endothelial,SPP1,329,995602.0,7.0,0.07030921994933718,0.0679475973309299
GSE135893,VUHD65,Control,Epithelial,CD24,1109,14905984.0,6638.0,4.4532450860003605,1.6962108601017845
GSE135893,VUHD65,Control,Epithelial,COL14A1,1109,14905984.0,0.0,0.0,0.0
GSE135893,VUHD65,Control,Epithelial,COL1A1,1109,14905984.0,114.0,0.07647935218500168,0.07369585713206364
GSE135893,VUHD65,Control,Epithelial,COL3A1,1109,14905984.0,11.0,0.007379586614342267,0.007352490687877253
GSE135893,VUHD65,Control,Epithelial,GPX3,1109,14905984.0,416.0,0.27908254832421664,0.24614306181519127
GSE135893,VUHD65,Control,Epithelial,POSTN,1109,14905984.0,3.0,0.002012614531184255,0.0020105919359071195
GSE135893,VUHD65,Control,Epithelial,PTGFRN,1109,14905984.0,158.0,0.10599769864237074,0.10074782230446169
GSE135893,VUHD65,Control,Epithelial,SPP1,1109,14905984.0,52.0,0.03488531854052708,0.03429061723570263
GSE135893,VUHD65,Control,Immune,CD24,1036,15970189.0,20.0,0.012523333318096611,0.012445564985460499
GSE135893,VUHD65,Control,Immune,COL14A1,1036,15970189.0,0.0,0.0,0.0
GSE135893,VUHD65,Control,Immune,COL1A1,1036,15970189.0,24.0,0.015027999981715933,0.014916198302141437
GSE135893,VUHD65,Control,Immune,COL3A1,1036,15970189.0,19.0,0.01189716665219178,0.011826951722175922
GSE135893,VUHD65,Control,Immune,GPX3,1036,15970189.0,1870.0,1.1709316652420332,0.7751564142340417
GSE135893,VUHD65,Control,Immune,POSTN,1036,15970189.0,2.0,0.0012523333318096611,0.0012515498165026815
GSE135893,VUHD65,Control,Immune,PTGFRN,1036,15970189.0,85.0,0.0532241666019106,0.05185609425780389
GSE135893,VUHD65,Control,Immune,SPP1,1036,15970189.0,21617.0,13.535844816864723,2.6766176552570764
GSE135893,VUHD65,Control,Mesenchymal,CD24,78,788061.0,4.0,0.05075749212307169,0.04951132513993073
GSE135893,VUHD65,Control,Mesenchymal,COL14A1,78,788061.0,120.0,1.5227247636921508,0.9253395728210977
GSE135893,VUHD65,Control,Mesenchymal,COL1A1,78,788061.0,7980.0,101.26119678552801,4.627530292942728
GSE135893,VUHD65,Control,Mesenchymal,COL3A1,78,788061.0,6515.0,82.67126529545301,4.426895612643899
GSE135893,VUHD65,Control,Mesenchymal,GPX3,78,788061.0,1061.0,13.463424785644767,2.67162303416743
GSE135893,VUHD65,Control,Mesenchymal,POSTN,78,788061.0,165.0,2.093746550076707,1.1293828322075208
GSE135893,VUHD65,Control,Mesenchymal,PTGFRN,78,788061.0,23.0,0.29185557970766224,0.2560796187004881
GSE135893,VUHD65,Control,Mesenchymal,SPP1,78,788061.0,0.0,0.0,0.0
GSE135893,VUHD66,Control,Endothelial,CD24,192,783067.0,3.0,0.03831089804576109,0.03759525631934314
GSE135893,VUHD66,Control,Endothelial,COL14A1,192,783067.0,0.0,0.0,0.0
GSE135893,VUHD66,Control,Endothelial,COL1A1,192,783067.0,4.0,0.051081197394348125,0.04981934618402912
GSE135893,VUHD66,Control,Endothelial,COL3A1,192,783067.0,5.0,0.06385149674293515,0.061895810448227784
GSE135893,VUHD66,Control,Endothelial,GPX3,192,783067.0,125.0,1.5962874185733789,0.9540825086506436
GSE135893,VUHD66,Control,Endothelial,POSTN,192,783067.0,69.0,0.8811506550525051,0.631883640175148
GSE135893,VUHD66,Control,Endothelial,PTGFRN,192,783067.0,1.0,0.012770299348587031,0.012689446690050009
GSE135893,VUHD66,Control,Endothelial,SPP1,192,783067.0,0.0,0.0,0.0
GSE135893,VUHD66,Control,Epithelial,CD24,1817,20580797.0,9733.0,4.729165736390092,1.7455699243831195
GSE135893,VUHD66,Control,Epithelial,COL14A1,1817,20580797.0,2.0,0.0009717796643152352,0.0009713077921363616
GSE135893,VUHD66,Control,Epithelial,COL1A1,1817,20580797.0,434.0,0.21087618715640605,0.19134421917595243
GSE135893,VUHD66,Control,Epithelial,COL3A1,1817,20580797.0,30.0,0.014576694964728529,0.014471476208672406
GSE135893,VUHD66,Control,Epithelial,GPX3,1817,20580797.0,438.0,0.2128197464850365,0.19294801750580914
GSE135893,VUHD66,Control,Epithelial,POSTN,1817,20580797.0,1.0,0.0004858898321576176,0.00048577182591692813
GSE135893,VUHD66,Control,Epithelial,PTGFRN,1817,20580797.0,174.0,0.08454483079542546,0.08116038818552855
GSE135893,VUHD66,Control,Epithelial,SPP1,1817,20580797.0,16.0,0.0077742373145218814,0.00774417364581209
GSE135893,VUHD66,Control,Immune,CD24,678,5267975.0,19.0,0.036066989687688344,0.03543180360750635
GSE135893,VUHD66,Control,Immune,COL14A1,678,5267975.0,6.0,0.011389575690848952,0.011325202799130105
GSE135893,VUHD66,Control,Immune,COL1A1,678,5267975.0,68.0,0.12908185782962145,0.12140478725984148
GSE135893,VUHD66,Control,Immune,COL3A1,678,5267975.0,38.0,0.07213397937537669,0.06965103559977825
GSE135893,VUHD66,Control,Immune,GPX3,678,5267975.0,141.0,0.26765502873495034,0.2371687596428789
GSE135893,VUHD66,Control,Immune,POSTN,678,5267975.0,3.0,0.005694787845424476,0.005678633841190319
GSE135893,VUHD66,Control,Immune,PTGFRN,678,5267975.0,11.0,0.02088088876655641,0.02066587103186997
GSE135893,VUHD66,Control,Immune,SPP1,678,5267975.0,757.0,1.4369847996621092,0.8907615373081099
GSE135893,VUHD66,Control,Mesenchymal,CD24,115,930236.0,10.0,0.10749960225147168,0.10210486379620579
GSE135893,VUHD66,Control,Mesenchymal,COL14A1,115,930236.0,194.0,2.0854922836785503,1.1267112179424594
GSE135893,VUHD66,Control,Mesenchymal,COL1A1,115,930236.0,4445.0,47.78357320077916,3.8873936414535115
GSE135893,VUHD66,Control,Mesenchymal,COL3A1,115,930236.0,4272.0,45.9238300818287,3.8485256505012235
GSE135893,VUHD66,Control,Mesenchymal,GPX3,115,930236.0,912.0,9.803963725334215,2.3799130784029088
GSE135893,VUHD66,Control,Mesenchymal,POSTN,115,930236.0,279.0,2.9992389028160593,1.386104068719455
GSE135893,VUHD66,Control,Mesenchymal,PTGFRN,115,930236.0,21.0,0.2257491647280905,0.20355222011156
GSE135893,VUHD66,Control,Mesenchymal,SPP1,115,930236.0,0.0,0.0,0.0
GSE135893,VUHD67,Control,Endothelial,CD24,395,2070762.0,10.0,0.0482914019090557,0.047161602505384495
GSE135893,VUHD67,Control,Endothelial,COL14A1,395,2070762.0,0.0,0.0,0.0
GSE135893,VUHD67,Control,Endothelial,COL1A1,395,2070762.0,2.0,0.00965828038181114,0.009611937348911389
GSE135893,VUHD67,Control,Endothelial,COL3A1,395,2070762.0,6.0,0.02897484114543342,0.028563006742936655
GSE135893,VUHD67,Control,Endothelial,GPX3,395,2070762.0,3799.0,18.34590358525026,2.962480696043308
GSE135893,VUHD67,Control,Endothelial,POSTN,395,2070762.0,430.0,2.0765302820893954,1.123802430182436
GSE135893,VUHD67,Control,Endothelial,PTGFRN,395,2070762.0,6.0,0.02897484114543342,0.028563006742936655
GSE135893,VUHD67,Control,Endothelial,SPP1,395,2070762.0,0.0,0.0,0.0
GSE135893,VUHD67,Control,Epithelial,CD24,1912,25173786.0,3132.0,1.2441513564944104,0.8083274348040266
GSE135893,VUHD67,Control,Epithelial,COL14A1,1912,25173786.0,8.0,0.0031779089565629895,0.0031728700764739924
GSE135893,VUHD67,Control,Epithelial,COL1A1,1912,25173786.0,72.0,0.02860118060906691,0.02819980214050783
GSE135893,VUHD67,Control,Epithelial,COL3A1,1912,25173786.0,2.0,0.0007944772391407474,0.0007941618091558972
GSE135893,VUHD67,Control,Epithelial,GPX3,1912,25173786.0,422.0,0.16763469745869772,0.1549800764616436
GSE135893,VUHD67,Control,Epithelial,POSTN,1912,25173786.0,40.0,0.01588954478281495,0.015764627481357117
GSE135893,VUHD67,Control,Epithelial,PTGFRN,1912,25173786.0,127.0,0.050449304685437464,0.049217981866615315
GSE135893,VUHD67,Control,Epithelial,SPP1,1912,25173786.0,6.0,0.0023834317174222424,0.0023805958492180623
GSE135893,VUHD67,Control,Immune,CD24,5217,43153355.0,81.0,0.01877026710901157,0.018596279469785818
GSE135893,VUHD67,Control,Immune,COL14A1,5217,43153355.0,6.0,0.0013903901562230794,0.0013894244588569214
GSE135893,VUHD67,Control,Immune,COL1A1,5217,43153355.0,8.0,0.0018538535416307725,0.0018521372759632885
GSE135893,VUHD67,Control,Immune,COL3A1,5217,43153355.0,10.0,0.0023173169270384653,0.0023146360889371794
GSE135893,VUHD67,Control,Immune,GPX3,5217,43153355.0,6020.0,1.3950247900771564,0.8733935815722144
GSE135893,VUHD67,Control,Immune,POSTN,5217,43153355.0,5.0,0.0011586584635192327,0.00115798773684712
GSE135893,VUHD67,Control,Immune,PTGFRN,5217,43153355.0,167.0,0.03869919268154237,0.03796915401202978
GSE135893,VUHD67,Control,Immune,SPP1,5217,43153355.0,11912.0,2.7603879234882203,1.324522123220511
GSE135893,VUHD67,Control,Mesenchymal,CD24,88,425890.0,1.0,0.023480241376881355,0.023208820976226435
GSE135893,VUHD67,Control,Mesenchymal,COL14A1,88,425890.0,50.0,1.1740120688440678,0.7765743401298218
GSE135893,VUHD67,Control,Mesenchymal,COL1A1,88,425890.0,2213.0,51.96177416703844,3.9695704112005368
GSE135893,VUHD67,Control,Mesenchymal,COL3A1,88,425890.0,1592.0,37.38054427199511,3.6475506716148836
GSE135893,VUHD67,Control,Mesenchymal,GPX3,88,425890.0,1278.0,30.00774847965437,3.434237124209203
GSE135893,VUHD67,Control,Mesenchymal,POSTN,88,425890.0,96.0,2.25410317218061,1.1799167145574614
GSE135893,VUHD67,Control,Mesenchymal,PTGFRN,88,425890.0,11.0,0.2582826551456949,0.2297478191654553
GSE135893,VUHD67,Control,Mesenchymal,SPP1,88,425890.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Endothelial,CD24,715,2078663.0,1.0,0.004810784624539909,0.004799249779830682
GSE135893,VUHD68,Control,Endothelial,COL14A1,715,2078663.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Endothelial,COL1A1,715,2078663.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Endothelial,COL3A1,715,2078663.0,7.0,0.03367549237177936,0.033120889664424905
GSE135893,VUHD68,Control,Endothelial,GPX3,715,2078663.0,3626.0,17.44390504858171,2.9147339662386957
GSE135893,VUHD68,Control,Endothelial,POSTN,715,2078663.0,352.0,1.693396187838048,0.9908029206611713
GSE135893,VUHD68,Control,Endothelial,PTGFRN,715,2078663.0,1.0,0.004810784624539909,0.004799249779830682
GSE135893,VUHD68,Control,Endothelial,SPP1,715,2078663.0,2.0,0.009621569249079817,0.0095755767298104
GSE135893,VUHD68,Control,Epithelial,CD24,117,1097852.0,233.0,2.1223261423215516,1.1385782824671589
GSE135893,VUHD68,Control,Epithelial,COL14A1,117,1097852.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Epithelial,COL1A1,117,1097852.0,3.0,0.0273260876693762,0.02695939531984481
GSE135893,VUHD68,Control,Epithelial,COL3A1,117,1097852.0,2.0,0.018217391779584133,0.018053443247296908
GSE135893,VUHD68,Control,Epithelial,GPX3,117,1097852.0,50.0,0.45543479448960333,0.37530468381121945
GSE135893,VUHD68,Control,Epithelial,POSTN,117,1097852.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Epithelial,PTGFRN,117,1097852.0,12.0,0.1093043506775048,0.10373310775740445
GSE135893,VUHD68,Control,Epithelial,SPP1,117,1097852.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Immune,CD24,4849,56877487.0,14.0,0.0024614308293894912,0.0024584064703426496
GSE135893,VUHD68,Control,Immune,COL14A1,4849,56877487.0,2.0,0.0003516329756270702,0.000351571167241116
GSE135893,VUHD68,Control,Immune,COL1A1,4849,56877487.0,3.0,0.0005274494634406053,0.0005273104108656855
GSE135893,VUHD68,Control,Immune,COL3A1,4849,56877487.0,4.0,0.0007032659512541404,0.0007030187756350525
GSE135893,VUHD68,Control,Immune,GPX3,4849,56877487.0,8028.0,1.4114547641670596,0.8802302019711271
GSE135893,VUHD68,Control,Immune,POSTN,4849,56877487.0,16.0,0.0028130638050165614,0.0028091145456431376
GSE135893,VUHD68,Control,Immune,PTGFRN,4849,56877487.0,499.0,0.087732427418954,0.08409518750673345
GSE135893,VUHD68,Control,Immune,SPP1,4849,56877487.0,993.0,0.17458577239884032,0.16091555131271162
GSE135893,VUHD68,Control,Mesenchymal,CD24,134,387943.0,0.0,0.0,0.0
GSE135893,VUHD68,Control,Mesenchymal,COL14A1,134,387943.0,15.0,0.3866547405160037,0.3268941849786565
GSE135893,VUHD68,Control,Mesenchymal,COL1A1,134,387943.0,110.0,2.83546809711736,1.3442914865928568
GSE135893,VUHD68,Control,Mesenchymal,COL3A1,134,387943.0,177.0,4.562525938088843,1.7160523105086944
GSE135893,VUHD68,Control,Mesenchymal,GPX3,134,387943.0,1974.0,50.88376385190608,3.9490059060053073
GSE135893,VUHD68,Control,Mesenchymal,POSTN,134,387943.0,45.0,1.159964221548011,0.7700916574607444
GSE135893,VUHD68,Control,Mesenchymal,PTGFRN,134,387943.0,2.0,0.05155396540213381,0.050269037147176454
GSE135893,VUHD68,Control,Mesenchymal,SPP1,134,387943.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Endothelial,CD24,98,261200.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Endothelial,COL14A1,98,261200.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Endothelial,COL1A1,98,261200.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Endothelial,COL3A1,98,261200.0,2.0,0.07656967840735068,0.07377976253423384
GSE135893,VUHD69,Control,Endothelial,GPX3,98,261200.0,130.0,4.977029096477795,1.7879236379041838
GSE135893,VUHD69,Control,Endothelial,POSTN,98,261200.0,61.0,2.335375191424196,1.2045851742164748
GSE135893,VUHD69,Control,Endothelial,PTGFRN,98,261200.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Endothelial,SPP1,98,261200.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Epithelial,CD24,30,200524.0,16.0,0.7979094771698151,0.5866245883803458
GSE135893,VUHD69,Control,Epithelial,COL14A1,30,200524.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Epithelial,COL1A1,30,200524.0,1.0,0.04986934232311344,0.04866572054389611
GSE135893,VUHD69,Control,Epithelial,COL3A1,30,200524.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Epithelial,GPX3,30,200524.0,7.0,0.34908539626179413,0.29942687860365597
GSE135893,VUHD69,Control,Epithelial,POSTN,30,200524.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Epithelial,PTGFRN,30,200524.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Epithelial,SPP1,30,200524.0,7.0,0.34908539626179413,0.29942687860365597
GSE135893,VUHD69,Control,Immune,CD24,657,2391526.0,18.0,0.07526575082186018,0.0725678410950992
GSE135893,VUHD69,Control,Immune,COL14A1,657,2391526.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Immune,COL1A1,657,2391526.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Immune,COL3A1,657,2391526.0,1.0,0.004181430601214455,0.004172712713989034
GSE135893,VUHD69,Control,Immune,GPX3,657,2391526.0,13.0,0.05435859781578791,0.05293261788723178
GSE135893,VUHD69,Control,Immune,POSTN,657,2391526.0,1.0,0.004181430601214455,0.004172712713989034
GSE135893,VUHD69,Control,Immune,PTGFRN,657,2391526.0,3.0,0.012544291803643364,0.012466264033025632
GSE135893,VUHD69,Control,Immune,SPP1,657,2391526.0,244.0,1.020269066696327,0.7032307038774186
GSE135893,VUHD69,Control,Mesenchymal,CD24,15,76766.0,3.0,0.39079800953547145,0.3298776899853679
GSE135893,VUHD69,Control,Mesenchymal,COL14A1,15,76766.0,6.0,0.7815960190709429,0.5775096024900369
GSE135893,VUHD69,Control,Mesenchymal,COL1A1,15,76766.0,87.0,11.33314227652867,2.5122901327638565
GSE135893,VUHD69,Control,Mesenchymal,COL3A1,15,76766.0,137.0,17.846442435453195,2.936324165867547
GSE135893,VUHD69,Control,Mesenchymal,GPX3,15,76766.0,90.0,11.723940286064144,2.5434852808598643
GSE135893,VUHD69,Control,Mesenchymal,POSTN,15,76766.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Mesenchymal,PTGFRN,15,76766.0,0.0,0.0,0.0
GSE135893,VUHD69,Control,Mesenchymal,SPP1,15,76766.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Endothelial,CD24,457,1249728.0,4.0,0.0320069647155221,0.03150541579194911
GSE135893,VUHD70,Control,Endothelial,COL14A1,457,1249728.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Endothelial,COL1A1,457,1249728.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Endothelial,COL3A1,457,1249728.0,7.0,0.05601218825216367,0.05449972712292047
GSE135893,VUHD70,Control,Endothelial,GPX3,457,1249728.0,1344.0,10.754340144415425,2.464222546381191
GSE135893,VUHD70,Control,Endothelial,POSTN,457,1249728.0,68.0,0.5441184001638757,0.4344531327064744
GSE135893,VUHD70,Control,Endothelial,PTGFRN,457,1249728.0,1.0,0.008001741178880525,0.00796989700768551
GSE135893,VUHD70,Control,Endothelial,SPP1,457,1249728.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Epithelial,CD24,406,4645231.0,4973.0,10.705603230495965,2.4600676357529907
GSE135893,VUHD70,Control,Epithelial,COL14A1,406,4645231.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Epithelial,COL1A1,406,4645231.0,39.0,0.0839570733941972,0.08061830204349126
GSE135893,VUHD70,Control,Epithelial,COL3A1,406,4645231.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Epithelial,GPX3,406,4645231.0,144.0,0.30999534791703576,0.27002358599838494
GSE135893,VUHD70,Control,Epithelial,POSTN,406,4645231.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Epithelial,PTGFRN,406,4645231.0,68.0,0.14638669207193356,0.13661498901358599
GSE135893,VUHD70,Control,Epithelial,SPP1,406,4645231.0,1.0,0.0021527454716460817,0.002150431635252073
GSE135893,VUHD70,Control,Immune,CD24,638,7694394.0,3.0,0.003898942528807337,0.003891361351712388
GSE135893,VUHD70,Control,Immune,COL14A1,638,7694394.0,1.0,0.0012996475096024457,0.0012988036988031137
GSE135893,VUHD70,Control,Immune,COL1A1,638,7694394.0,4.0,0.005198590038409783,0.0051851240185982386
GSE135893,VUHD70,Control,Immune,COL3A1,638,7694394.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Immune,GPX3,638,7694394.0,1228.0,1.5959671417918033,0.9539591415166719
GSE135893,VUHD70,Control,Immune,POSTN,638,7694394.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Immune,PTGFRN,638,7694394.0,61.0,0.07927849808574919,0.07629276055838694
GSE135893,VUHD70,Control,Immune,SPP1,638,7694394.0,64.0,0.08317744061455652,0.0798987963476197
GSE135893,VUHD70,Control,Mesenchymal,CD24,8,36289.0,1.0,0.2755655983906969,0.24338968682701786
GSE135893,VUHD70,Control,Mesenchymal,COL14A1,8,36289.0,6.0,1.6533935903441814,0.975839420859027
GSE135893,VUHD70,Control,Mesenchymal,COL1A1,8,36289.0,108.0,29.761084626195267,3.4262504049454163
GSE135893,VUHD70,Control,Mesenchymal,COL3A1,8,36289.0,125.0,34.44569979883711,3.5680019423434897
GSE135893,VUHD70,Control,Mesenchymal,GPX3,8,36289.0,76.0,20.942985477692964,3.0884475202339337
GSE135893,VUHD70,Control,Mesenchymal,POSTN,8,36289.0,9.0,2.480090385516272,1.2470582662985978
GSE135893,VUHD70,Control,Mesenchymal,PTGFRN,8,36289.0,0.0,0.0,0.0
GSE135893,VUHD70,Control,Mesenchymal,SPP1,8,36289.0,0.0,0.0,0.0
GSE135893,VUILD53,IPF,Endothelial,CD24,95,788594.0,9.0,0.11412716809917398,0.10807128947755341
GSE135893,VUILD53,IPF,Endothelial,COL14A1,95,788594.0,0.0,0.0,0.0
GSE135893,VUILD53,IPF,Endothelial,COL1A1,95,788594.0,2.0,0.02536159291092755,0.02504532395204197
GSE135893,VUILD53,IPF,Endothelial,COL3A1,95,788594.0,7.0,0.08876557518824643,0.0850445546512497
GSE135893,VUILD53,IPF,Endothelial,GPX3,95,788594.0,144.0,1.8260346895867836,1.0388745593415556
