series_id,sample_accession,sample_id,data_type,original_disease_label,included_excluded,final_analysis_label,reason_for_exclusion_or_inclusion,source_field_used_for_annotation,annotation_file,annotation_sheet
GSE150910,GSM4560531,chp_27,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560532,chp_28,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560533,chp_29,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560534,chp_30,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560535,chp_31,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560536,chp_32,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560537,chp_33,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560538,chp_34,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560539,chp_35,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560540,chp_36,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560541,chp_37,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560542,chp_38,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560543,chp_40,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560544,chp_43,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560545,chp_44,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560546,chp_45,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560547,chp_47,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560548,chp_48,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560549,chp_49,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560550,chp_50,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560551,chp_101,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560552,chp_103,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560553,chp_104,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560554,chp_105,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560555,chp_106,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560556,chp_108,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560557,chp_109,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560558,chp_110,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560559,chp_111,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560560,chp_112,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560561,chp_113,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560562,chp_114,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560563,chp_115,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560564,chp_117,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560565,chp_119,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560566,chp_120,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560567,chp_121,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560568,chp_122,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560569,chp_125,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560570,chp_126,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560571,chp_127,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560572,chp_128,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560573,chp_129,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560574,chp_130,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560575,chp_131,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560576,chp_132,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560577,chp_133,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560578,chp_134,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560579,chp_135,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560580,chp_136,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560581,chp_137,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560582,chp_138,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560583,chp_141,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560584,chp_142,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560585,chp_143,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560586,chp_144,bulk mRNA,group=Exclude | subgroup=chp | tissue=Lung tissue,excluded,excluded,group=Exclude; subgroup=chp,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560587,ipf_244,bulk mRNA,group=IPF | subgroup=ipf | tissue=Lung tissue,included,IPF,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560588,control_256,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560589,control_257,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
GSE150910,GSM4560590,control_258,bulk mRNA,group=Control | subgroup=control | tissue=Lung tissue,included,Control,included in analysis,group; subgroup; include; tissue; notes; annotation_file; annotation_sheet,C:\Users\ussen\Documents\bmc genomics\ipf_oligo_ml\data_raw\GEO\GSE150910\matrix\GSE150910_series_matrix.xlsx,annotation_analysis
